,target_adm,SURVEYID,MATCHED_ADM,score_sort,score_partial,ADM_012,GID_2
6,ethiopia - snnpr - wolayita,ethi151.csv,ethiopia - somali - siti,65,54970,ethiopia - somali - siti,ETH.9.9_1
12,ethiopia - snnpr - wolayita,ethi151.csv,ethiopia - somali - siti,65,54971,ethiopia - somali - siti,ETH.9.9_1
18,ethiopia - snnpr - wolayita,ethi151.csv,ethiopia - somali - siti,65,54972,ethiopia - somali - siti,ETH.9.9_1
24,ethiopia - snnpr - wolayita,ethi151.csv,ethiopia - somali - siti,65,54973,ethiopia - somali - siti,ETH.9.9_1
0,ethiopia - snnpr - wolayita,ethi152.csv,ethiopia - somali - siti,65,54969,ethiopia - somali - siti,ETH.9.9_1
6,ethiopia - snnpr - wolayita,ethi152.csv,ethiopia - somali - siti,65,54970,ethiopia - somali - siti,ETH.9.9_1
12,ethiopia - snnpr - wolayita,ethi152.csv,ethiopia - somali - siti,65,54971,ethiopia - somali - siti,ETH.9.9_1
18,ethiopia - snnpr - wolayita,ethi152.csv,ethiopia - somali - siti,65,54972,ethiopia - somali - siti,ETH.9.9_1
24,ethiopia - snnpr - wolayita,ethi152.csv,ethiopia - somali - siti,65,54973,ethiopia - somali - siti,ETH.9.9_1
0,ethiopia - snnpr - wolayita,ethi153.csv,ethiopia - somali - siti,65,54969,ethiopia - somali - siti,ETH.9.9_1
6,ethiopia - snnpr - wolayita,ethi153.csv,ethiopia - somali - siti,65,54970,ethiopia - somali - siti,ETH.9.9_1
12,ethiopia - snnpr - wolayita,ethi153.csv,ethiopia - somali - siti,65,54971,ethiopia - somali - siti,ETH.9.9_1
18,ethiopia - snnpr - wolayita,ethi153.csv,ethiopia - somali - siti,65,54972,ethiopia - somali - siti,ETH.9.9_1
24,ethiopia - snnpr - wolayita,ethi153.csv,ethiopia - somali - siti,65,54973,ethiopia - somali - siti,ETH.9.9_1
0,ethiopia - snnpr - wolayita,ethi154.csv,ethiopia - somali - siti,65,54969,ethiopia - somali - siti,ETH.9.9_1
6,ethiopia - snnpr - wolayita,ethi154.csv,ethiopia - somali - siti,65,54970,ethiopia - somali - siti,ETH.9.9_1
12,ethiopia - snnpr - wolayita,ethi154.csv,ethiopia - somali - siti,65,54971,ethiopia - somali - siti,ETH.9.9_1
18,ethiopia - snnpr - wolayita,ethi154.csv,ethiopia - somali - siti,65,54972,ethiopia - somali - siti,ETH.9.9_1
24,ethiopia - snnpr - wolayita,ethi154.csv,ethiopia - somali - siti,65,54973,ethiopia - somali - siti,ETH.9.9_1
0,ethiopia - snnpr - wolayita,ethi155.csv,ethiopia - somali - siti,65,54969,ethiopia - somali - siti,ETH.9.9_1
6,ethiopia - snnpr - wolayita,ethi155.csv,ethiopia - somali - siti,65,54970,ethiopia - somali - siti,ETH.9.9_1
12,ethiopia - snnpr - wolayita,ethi155.csv,ethiopia - somali - siti,65,54971,ethiopia - somali - siti,ETH.9.9_1
18,ethiopia - snnpr - wolayita,ethi155.csv,ethiopia - somali - siti,65,54972,ethiopia - somali - siti,ETH.9.9_1
24,ethiopia - snnpr - wolayita,ethi155.csv,ethiopia - somali - siti,65,54973,ethiopia - somali - siti,ETH.9.9_1
0,ethiopia - snnpr - wolayita,ethi156.csv,ethiopia - somali - siti,65,54969,ethiopia - somali - siti,ETH.9.9_1
6,ethiopia - snnpr - wolayita,ethi156.csv,ethiopia - somali - siti,65,54970,ethiopia - somali - siti,ETH.9.9_1
12,ethiopia - snnpr - wolayita,ethi156.csv,ethiopia - somali - siti,65,54971,ethiopia - somali - siti,ETH.9.9_1
18,ethiopia - snnpr - wolayita,ethi156.csv,ethiopia - somali - siti,65,54972,ethiopia - somali - siti,ETH.9.9_1
24,ethiopia - snnpr - wolayita,ethi156.csv,ethiopia - somali - siti,65,54973,ethiopia - somali - siti,ETH.9.9_1
0,ethiopia - oromia - west hararghe,ethi157.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi157.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi157.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi157.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi157.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - west hararghe,ethi158.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi158.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi158.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi158.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi158.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - west hararghe,ethi159.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi159.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi159.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi159.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi159.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - east hararghe,ethi160.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - east hararghe,ethi160.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - east hararghe,ethi160.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - east hararghe,ethi160.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - east hararghe,ethi160.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - borena,ethi161.csv,ethiopia - oromia - borena,100,54703,ethiopia - oromia - borena,ETH.8.3_1
13,ethiopia - oromia - borena,ethi161.csv,ethiopia - oromia - borena,100,54704,ethiopia - oromia - borena,ETH.8.3_1
26,ethiopia - oromia - borena,ethi161.csv,ethiopia - oromia - borena,100,54705,ethiopia - oromia - borena,ETH.8.3_1
39,ethiopia - oromia - borena,ethi161.csv,ethiopia - oromia - borena,100,54706,ethiopia - oromia - borena,ETH.8.3_1
52,ethiopia - oromia - borena,ethi161.csv,ethiopia - oromia - borena,100,54707,ethiopia - oromia - borena,ETH.8.3_1
0,ethiopia - snnpr - gedeo,ethi162.csv,ethiopia - somali - nogob,63,54954,ethiopia - somali - nogob,ETH.9.7_1
8,ethiopia - snnpr - gedeo,ethi162.csv,ethiopia - somali - nogob,63,54955,ethiopia - somali - nogob,ETH.9.7_1
16,ethiopia - snnpr - gedeo,ethi162.csv,ethiopia - somali - nogob,63,54956,ethiopia - somali - nogob,ETH.9.7_1
24,ethiopia - snnpr - gedeo,ethi162.csv,ethiopia - somali - nogob,63,54957,ethiopia - somali - nogob,ETH.9.7_1
32,ethiopia - snnpr - gedeo,ethi162.csv,ethiopia - somali - nogob,63,54958,ethiopia - somali - nogob,ETH.9.7_1
0,ethiopia - snnpr - gedeo,ethi163.csv,ethiopia - somali - nogob,63,54954,ethiopia - somali - nogob,ETH.9.7_1
8,ethiopia - snnpr - gedeo,ethi163.csv,ethiopia - somali - nogob,63,54955,ethiopia - somali - nogob,ETH.9.7_1
16,ethiopia - snnpr - gedeo,ethi163.csv,ethiopia - somali - nogob,63,54956,ethiopia - somali - nogob,ETH.9.7_1
24,ethiopia - snnpr - gedeo,ethi163.csv,ethiopia - somali - nogob,63,54957,ethiopia - somali - nogob,ETH.9.7_1
32,ethiopia - snnpr - gedeo,ethi163.csv,ethiopia - somali - nogob,63,54958,ethiopia - somali - nogob,ETH.9.7_1
0,ethiopia - amhara - south wollo,ethi164.csv,ethiopia - amhara - semen wello,81,54610,ethiopia - amhara - semen wello,ETH.3.11_1
10,ethiopia - amhara - south wollo,ethi164.csv,ethiopia - amhara - semen wello,81,54611,ethiopia - amhara - semen wello,ETH.3.11_1
20,ethiopia - amhara - south wollo,ethi164.csv,ethiopia - amhara - semen wello,81,54612,ethiopia - amhara - semen wello,ETH.3.11_1
30,ethiopia - amhara - south wollo,ethi164.csv,ethiopia - amhara - semen wello,81,54613,ethiopia - amhara - semen wello,ETH.3.11_1
40,ethiopia - amhara - south wollo,ethi164.csv,ethiopia - amhara - semen wello,81,54614,ethiopia - amhara - semen wello,ETH.3.11_1
0,ethiopia - amhara - north wollo,ethi166.csv,ethiopia - amhara - north shewa,85,54563,ethiopia - amhara - north shewa,ETH.3.8_1
22,ethiopia - amhara - north wollo,ethi166.csv,ethiopia - amhara - north shewa,85,54564,ethiopia - amhara - north shewa,ETH.3.8_1
44,ethiopia - amhara - north wollo,ethi166.csv,ethiopia - amhara - north shewa,85,54565,ethiopia - amhara - north shewa,ETH.3.8_1
66,ethiopia - amhara - north wollo,ethi166.csv,ethiopia - amhara - north shewa,85,54566,ethiopia - amhara - north shewa,ETH.3.8_1
88,ethiopia - amhara - north wollo,ethi166.csv,ethiopia - amhara - north shewa,85,54567,ethiopia - amhara - north shewa,ETH.3.8_1
0,ethiopia - oromia - east hararghe,ethi167.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - east hararghe,ethi167.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - east hararghe,ethi167.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - east hararghe,ethi167.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - east hararghe,ethi167.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - west hararghe,ethi168.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi168.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi168.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi168.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi168.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - west hararghe,ethi169.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi169.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi169.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi169.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi169.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - harari - harari,ethi170.csv,ethiopia - harari people - hareri,82,54661,ethiopia - harari people - hareri,ETH.7.1_1
0,ethiopia - oromia - arsi,ethi171.csv,ethiopia - oromia - arsi,100,54662,ethiopia - oromia - arsi,ETH.8.1_1
24,ethiopia - oromia - arsi,ethi171.csv,ethiopia - oromia - arsi,100,54663,ethiopia - oromia - arsi,ETH.8.1_1
48,ethiopia - oromia - arsi,ethi171.csv,ethiopia - oromia - arsi,100,54664,ethiopia - oromia - arsi,ETH.8.1_1
72,ethiopia - oromia - arsi,ethi171.csv,ethiopia - oromia - arsi,100,54665,ethiopia - oromia - arsi,ETH.8.1_1
96,ethiopia - oromia - arsi,ethi171.csv,ethiopia - oromia - arsi,100,54666,ethiopia - oromia - arsi,ETH.8.1_1
0,ethiopia - oromia - arsi,ethi172.csv,ethiopia - oromia - arsi,100,54662,ethiopia - oromia - arsi,ETH.8.1_1
24,ethiopia - oromia - arsi,ethi172.csv,ethiopia - oromia - arsi,100,54663,ethiopia - oromia - arsi,ETH.8.1_1
48,ethiopia - oromia - arsi,ethi172.csv,ethiopia - oromia - arsi,100,54664,ethiopia - oromia - arsi,ETH.8.1_1
72,ethiopia - oromia - arsi,ethi172.csv,ethiopia - oromia - arsi,100,54665,ethiopia - oromia - arsi,ETH.8.1_1
96,ethiopia - oromia - arsi,ethi172.csv,ethiopia - oromia - arsi,100,54666,ethiopia - oromia - arsi,ETH.8.1_1
0,ethiopia - amhara - south wollo,ethi173.csv,ethiopia - amhara - semen wello,81,54610,ethiopia - amhara - semen wello,ETH.3.11_1
10,ethiopia - amhara - south wollo,ethi173.csv,ethiopia - amhara - semen wello,81,54611,ethiopia - amhara - semen wello,ETH.3.11_1
20,ethiopia - amhara - south wollo,ethi173.csv,ethiopia - amhara - semen wello,81,54612,ethiopia - amhara - semen wello,ETH.3.11_1
30,ethiopia - amhara - south wollo,ethi173.csv,ethiopia - amhara - semen wello,81,54613,ethiopia - amhara - semen wello,ETH.3.11_1
40,ethiopia - amhara - south wollo,ethi173.csv,ethiopia - amhara - semen wello,81,54614,ethiopia - amhara - semen wello,ETH.3.11_1
0,ethiopia - oromia - west hararghe,ethi174.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi174.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi174.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi174.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi174.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - oromia - west hararghe,ethi175.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - west hararghe,ethi175.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - west hararghe,ethi175.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - west hararghe,ethi175.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - west hararghe,ethi175.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - amhara - south wollo,ethi176.csv,ethiopia - amhara - semen wello,81,54610,ethiopia - amhara - semen wello,ETH.3.11_1
10,ethiopia - amhara - south wollo,ethi176.csv,ethiopia - amhara - semen wello,81,54611,ethiopia - amhara - semen wello,ETH.3.11_1
20,ethiopia - amhara - south wollo,ethi176.csv,ethiopia - amhara - semen wello,81,54612,ethiopia - amhara - semen wello,ETH.3.11_1
30,ethiopia - amhara - south wollo,ethi176.csv,ethiopia - amhara - semen wello,81,54613,ethiopia - amhara - semen wello,ETH.3.11_1
40,ethiopia - amhara - south wollo,ethi176.csv,ethiopia - amhara - semen wello,81,54614,ethiopia - amhara - semen wello,ETH.3.11_1
0,ethiopia - oromia - arsi,ethi177.csv,ethiopia - oromia - arsi,100,54662,ethiopia - oromia - arsi,ETH.8.1_1
24,ethiopia - oromia - arsi,ethi177.csv,ethiopia - oromia - arsi,100,54663,ethiopia - oromia - arsi,ETH.8.1_1
48,ethiopia - oromia - arsi,ethi177.csv,ethiopia - oromia - arsi,100,54664,ethiopia - oromia - arsi,ETH.8.1_1
72,ethiopia - oromia - arsi,ethi177.csv,ethiopia - oromia - arsi,100,54665,ethiopia - oromia - arsi,ETH.8.1_1
96,ethiopia - oromia - arsi,ethi177.csv,ethiopia - oromia - arsi,100,54666,ethiopia - oromia - arsi,ETH.8.1_1
0,ethiopia - oromia - south wollo,ethi178.csv,ethiopia - oromia - mirab shewa,70,54823,ethiopia - oromia - mirab shewa,ETH.8.12_1
18,ethiopia - oromia - south wollo,ethi178.csv,ethiopia - oromia - mirab shewa,70,54824,ethiopia - oromia - mirab shewa,ETH.8.12_1
36,ethiopia - oromia - south wollo,ethi178.csv,ethiopia - oromia - mirab shewa,70,54825,ethiopia - oromia - mirab shewa,ETH.8.12_1
54,ethiopia - oromia - south wollo,ethi178.csv,ethiopia - oromia - mirab shewa,70,54826,ethiopia - oromia - mirab shewa,ETH.8.12_1
72,ethiopia - oromia - south wollo,ethi178.csv,ethiopia - oromia - mirab shewa,70,54827,ethiopia - oromia - mirab shewa,ETH.8.12_1
0,ethiopia - oromia - south wollo,ethi179.csv,ethiopia - oromia - mirab shewa,70,54823,ethiopia - oromia - mirab shewa,ETH.8.12_1
18,ethiopia - oromia - south wollo,ethi179.csv,ethiopia - oromia - mirab shewa,70,54824,ethiopia - oromia - mirab shewa,ETH.8.12_1
36,ethiopia - oromia - south wollo,ethi179.csv,ethiopia - oromia - mirab shewa,70,54825,ethiopia - oromia - mirab shewa,ETH.8.12_1
54,ethiopia - oromia - south wollo,ethi179.csv,ethiopia - oromia - mirab shewa,70,54826,ethiopia - oromia - mirab shewa,ETH.8.12_1
72,ethiopia - oromia - south wollo,ethi179.csv,ethiopia - oromia - mirab shewa,70,54827,ethiopia - oromia - mirab shewa,ETH.8.12_1
0,ethiopia - oromia - east hararghe,ethi180.csv,ethiopia - oromia - mirab hararghe,81,54810,ethiopia - oromia - mirab hararghe,ETH.8.11_1
13,ethiopia - oromia - east hararghe,ethi180.csv,ethiopia - oromia - mirab hararghe,81,54811,ethiopia - oromia - mirab hararghe,ETH.8.11_1
26,ethiopia - oromia - east hararghe,ethi180.csv,ethiopia - oromia - mirab hararghe,81,54812,ethiopia - oromia - mirab hararghe,ETH.8.11_1
39,ethiopia - oromia - east hararghe,ethi180.csv,ethiopia - oromia - mirab hararghe,81,54813,ethiopia - oromia - mirab hararghe,ETH.8.11_1
52,ethiopia - oromia - east hararghe,ethi180.csv,ethiopia - oromia - mirab hararghe,81,54814,ethiopia - oromia - mirab hararghe,ETH.8.11_1
0,ethiopia - snnpr - sidama,ethi182.csv,ethiopia - oromia - jimma,67,54773,ethiopia - oromia - jimma,ETH.8.8_1
16,ethiopia - snnpr - sidama,ethi182.csv,ethiopia - oromia - jimma,67,54774,ethiopia - oromia - jimma,ETH.8.8_1
32,ethiopia - snnpr - sidama,ethi182.csv,ethiopia - oromia - jimma,67,54775,ethiopia - oromia - jimma,ETH.8.8_1
48,ethiopia - snnpr - sidama,ethi182.csv,ethiopia - oromia - jimma,67,54776,ethiopia - oromia - jimma,ETH.8.8_1
64,ethiopia - snnpr - sidama,ethi182.csv,ethiopia - oromia - jimma,67,54777,ethiopia - oromia - jimma,ETH.8.8_1
0,ethiopia - amhara - north gondar,ethi183.csv,ethiopia - amhara - semen gondar,86,54590,ethiopia - amhara - semen gondar,ETH.3.10_1
20,ethiopia - amhara - north gondar,ethi183.csv,ethiopia - amhara - semen gondar,86,54591,ethiopia - amhara - semen gondar,ETH.3.10_1
40,ethiopia - amhara - north gondar,ethi183.csv,ethiopia - amhara - semen gondar,86,54592,ethiopia - amhara - semen gondar,ETH.3.10_1
60,ethiopia - amhara - north gondar,ethi183.csv,ethiopia - amhara - semen gondar,86,54593,ethiopia - amhara - semen gondar,ETH.3.10_1
80,ethiopia - amhara - north gondar,ethi183.csv,ethiopia - amhara - semen gondar,86,54594,ethiopia - amhara - semen gondar,ETH.3.10_1
0,ethiopia - amhara - wag himra,ethi184.csv,ethiopia - amhara - wag himra,100,54620,ethiopia - amhara - wag himra,ETH.3.12_1
6,ethiopia - amhara - wag himra,ethi184.csv,ethiopia - amhara - wag himra,100,54621,ethiopia - amhara - wag himra,ETH.3.12_1
12,ethiopia - amhara - wag himra,ethi184.csv,ethiopia - amhara - wag himra,100,54622,ethiopia - amhara - wag himra,ETH.3.12_1
18,ethiopia - amhara - wag himra,ethi184.csv,ethiopia - amhara - wag himra,100,54623,ethiopia - amhara - wag himra,ETH.3.12_1
24,ethiopia - amhara - wag himra,ethi184.csv,ethiopia - amhara - wag himra,100,54624,ethiopia - amhara - wag himra,ETH.3.12_1
0,ethiopia - amhara - wag himra,ethi185.csv,ethiopia - amhara - wag himra,100,54620,ethiopia - amhara - wag himra,ETH.3.12_1
6,ethiopia - amhara - wag himra,ethi185.csv,ethiopia - amhara - wag himra,100,54621,ethiopia - amhara - wag himra,ETH.3.12_1
12,ethiopia - amhara - wag himra,ethi185.csv,ethiopia - amhara - wag himra,100,54622,ethiopia - amhara - wag himra,ETH.3.12_1
18,ethiopia - amhara - wag himra,ethi185.csv,ethiopia - amhara - wag himra,100,54623,ethiopia - amhara - wag himra,ETH.3.12_1
